order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
b323769639224224aef6e46720fe7cd9,1,1b590b4f0b57460d958a5252a756abbd,93787df1afa5438ba1a692b6f36d9610,2017-02-15 01:00:00,234.89,25.71
eb6e5e8f9e0c40869bbe95489f42e9f7,1,2834ca0553f44cd8b64e4129426a5ba5,93787df1afa5438ba1a692b6f36d9610,2017-03-10 05:00:00,355.21,44.95
68bca1ebd9274068bf2db7afebca4c11,1,42896c413ab1485280c3dda037ca940b,93787df1afa5438ba1a692b6f36d9610,2017-03-25 08:00:00,86.79,6.73
6ad80edef87d479e8c383760b57fd05f,1,b988bd1fff264b23b3d12188803dcd98,93787df1afa5438ba1a692b6f36d9610,2017-03-19 11:00:00,402.17,52.75
03dfd105e4ef4d90995d2d76489f8c87,1,46f6aea72f2146c080c3dde253911a18,93787df1afa5438ba1a692b6f36d9610,2017-04-08 07:00:00,41.09,5.92
9c8e8e61e3064d90a3c8653661aa781a,1,91a3fc0c80814c5eb59cfa4659e44106,93787df1afa5438ba1a692b6f36d9610,2017-04-05 18:00:00,212.02,14.64
228839f36d434508ae7d59a81d19a0dd,1,5de852c7e9354ba1bece024427075462,93787df1afa5438ba1a692b6f36d9610,2017-04-25 06:00:00,268.26,32.15
0198a00bbf2648348b2ce935999461b7,1,d700d14923194d2d9984d09ee28469ea,93787df1afa5438ba1a692b6f36d9610,2017-05-06 18:00:00,252.31,23.39
87df9d9875b647a7be13760200358080,1,939396e63bc249d1a97ea125b9ea14b0,93787df1afa5438ba1a692b6f36d9610,2017-05-30 17:00:00,240.52,36.93
1187f826361240fab529facbf10427e2,1,6f125008ec0a492c8a8df3f54966d4d1,93787df1afa5438ba1a692b6f36d9610,2017-05-30 03:00:00,151.0,21.58
97584dd434754599a8ff3e0c0e7346c4,1,8f304dd0b8d14f9e87fbaa51b15821f9,93787df1afa5438ba1a692b6f36d9610,2017-05-07 12:00:00,136.33,8.59
8641d2bdfbbe4be787cacc4b4666e028,1,a2503903f5a640f5b2c274d7d41a6a06,93787df1afa5438ba1a692b6f36d9610,2017-07-01 20:00:00,364.07,35.38
1b6105a33fe946739ea09993140acc36,1,c839f0b197c14772aafd0e63125fec6b,93787df1afa5438ba1a692b6f36d9610,2017-06-12 20:00:00,65.73,9.81
42df6a42eee54ffa83aff5dc01332836,1,28a14c765c174f20ae3d0607cbef9359,93787df1afa5438ba1a692b6f36d9610,2017-06-14 15:00:00,151.42,22.49
9610404044e14919972a8ad00641c4f2,1,00493fcd12ba480ca19114e37390d5c9,93787df1afa5438ba1a692b6f36d9610,2017-06-28 22:00:00,382.63,22.97
b2d427cc2b6c4a72bc3ef169543ba8f1,1,c6821d6d86964f118c6cbe7cb6ae1295,93787df1afa5438ba1a692b6f36d9610,2017-06-13 01:00:00,274.58,27.27
b3014e1a0d264572b8c26e97d15dccec,1,34128651de904c42b1e201403e093498,93787df1afa5438ba1a692b6f36d9610,2017-06-06 12:00:00,290.64,38.59
c5adf6551e73400aa30f961aa7621063,1,6720a1bfc9b2495581d3cc37de258805,93787df1afa5438ba1a692b6f36d9610,2017-06-06 10:00:00,47.74,5.27
140d7ddd632b4675a4cb24d63bbcf40e,1,eca79720b999491a8cf8603813037371,93787df1afa5438ba1a692b6f36d9610,2017-07-31 07:00:00,64.94,3.85
1ae6b22f037847e0b995ddfac9333493,1,2f7ae36325db4458bdbb01f7fbde76a8,93787df1afa5438ba1a692b6f36d9610,2017-08-30 05:00:00,399.16,63.25
11ffb746a60c4d54956b8ca904864258,1,f1ad646dca7a4a12bd1db752f1cac31f,93787df1afa5438ba1a692b6f36d9610,2017-08-05 05:00:00,57.98,7.86
58a055ee55e64e7fa2beaf9ec4ab7d1f,1,f2cb29e054ee4aa89843a1df0c59a53f,93787df1afa5438ba1a692b6f36d9610,2017-09-20 14:00:00,71.93,4.53
11d45fb0730547398ef166311c074a98,1,e19206a789c74ea3af9456e7dbe53428,93787df1afa5438ba1a692b6f36d9610,2017-09-21 09:00:00,173.07,14.09
b3a5f1b7968c472480e7dbb5b5aed4e6,1,1d5598b130194c0f9dc73b009f1af727,93787df1afa5438ba1a692b6f36d9610,2017-10-20 22:00:00,417.22,24.25
aa13e64d92344ce284fbde2738ec6479,1,ca2b12abcce94b5faa8a2467f94db2be,93787df1afa5438ba1a692b6f36d9610,2017-10-13 19:00:00,299.82,29.98
398036b0143a4e2788bee245ff82602c,1,ac3bed0b912140f1b285096944aac797,93787df1afa5438ba1a692b6f36d9610,2017-11-25 20:00:00,164.57,18.79
74ae7e0385064c66826536c127c1c18d,1,89d1e693a9e343e195389aaeb9f0b510,93787df1afa5438ba1a692b6f36d9610,2017-11-15 13:00:00,346.45,43.42
ac1e5f1c9cb144688cb47959afc5c6c2,1,b86b5f7d326a490f8717be847fd02bc4,93787df1afa5438ba1a692b6f36d9610,2017-11-07 13:00:00,349.9,54.05
86bd7aa5b5254a23bc89c86a851a4133,1,54f37992b3624feba63feb668700cf37,93787df1afa5438ba1a692b6f36d9610,2017-11-26 03:00:00,367.1,20.18
92ce2288df3048eeb861fc24382f24e4,1,3fda2472d33848d5a90cb74e7b2e1bcf,93787df1afa5438ba1a692b6f36d9610,2017-11-23 16:00:00,345.17,54.74
885589198a2b4f7e829c0432c0af2c36,1,10c9e694e55d4917978d3ff8c38d3d85,93787df1afa5438ba1a692b6f36d9610,2017-11-08 08:00:00,357.64,50.86
67083f96c8984298ab078e588089aacc,1,04e2139ac1e54c0a9bb39ae805237295,93787df1afa5438ba1a692b6f36d9610,2017-12-05 05:00:00,401.85,46.89
e3828dd658b745469ced8157406faf63,1,f7373d76853843daaca4f0ac97adab39,93787df1afa5438ba1a692b6f36d9610,2017-12-07 04:00:00,69.86,8.65
fab8e0d636c54a2bb616570c918811fb,1,2db6fe69cdf240aa9743c38d41b938d9,93787df1afa5438ba1a692b6f36d9610,2017-12-14 23:00:00,230.46,33.13
69443d0327244309b8761eac40ee7fff,1,da2740c1800e4b53a8f78191ee889b8e,93787df1afa5438ba1a692b6f36d9610,2017-12-13 14:00:00,77.94,4.14
c5c3d8411b1d456da22d5c1b5e01d5db,1,a0c07efce43e4c428bf37d5dbfc6f9dc,93787df1afa5438ba1a692b6f36d9610,2017-12-18 03:00:00,303.11,22.26
e765556a4aaf4174a15a9f9e7196f41c,1,a3938b01e4a14798b2dd3d94945b2bce,93787df1afa5438ba1a692b6f36d9610,2017-12-11 09:00:00,179.94,17.66
4790075b5f104f60964077a0ee088552,1,1d634bfe7bb04b5ba45401d40ea104c5,93787df1afa5438ba1a692b6f36d9610,2017-12-10 04:00:00,228.03,31.06
00a98676b2524f5f8c3ed68b6baf1e7d,1,829a15ae49c943ce89f64ea72d20b85f,93787df1afa5438ba1a692b6f36d9610,2017-12-05 14:00:00,206.36,32.56
edb1b71dcde94050ba8d0322c582f887,1,b3d93715414c467191b119b2b41abb6a,93787df1afa5438ba1a692b6f36d9610,2017-12-05 10:00:00,275.19,21.03
2060043f501748499139106747d5f0fd,1,51e29197e6664fe88405ac807f2d7dc1,93787df1afa5438ba1a692b6f36d9610,2018-01-23 12:00:00,135.04,9.38
c370745ecccb4990807c88f0ed1a971d,1,98cc12ab98fa476e97716baa9821646e,93787df1afa5438ba1a692b6f36d9610,2018-01-21 16:00:00,207.01,15.05
6511fa87ab0c4ccabb5e66d5cf82ca21,1,c88ba591973549efa8d9d114e3e71854,93787df1afa5438ba1a692b6f36d9610,2018-01-08 04:00:00,340.77,40.58
2747b61dc2a543c8ba3288e82f630bc8,1,efd9564313804467be0057ec15683f0f,93787df1afa5438ba1a692b6f36d9610,2018-01-29 18:00:00,388.74,22.05
32518efd71e44d838b3ccd0a1e42e40b,1,d82903a498a346d5924297bf4dbd3ba8,93787df1afa5438ba1a692b6f36d9610,2018-01-30 08:00:00,107.69,9.77
aed751a423c947acb75dbe292819df8e,1,992275dfd3df4e5fa2205c1266774732,93787df1afa5438ba1a692b6f36d9610,2018-02-07 20:00:00,227.11,24.65
16ffd1d9062e4b78ad6e60273688a01e,1,f44484125d8547c5ab5c22c9177a1ce5,93787df1afa5438ba1a692b6f36d9610,2018-02-19 18:00:00,131.35,12.02
fbca3d315cf944338a8d690ac99038d3,1,bb657377a2b1475fa96febfa9dfb7f79,93787df1afa5438ba1a692b6f36d9610,2018-02-21 20:00:00,108.52,9.34
9dba04d7c63649cca503730e8613a27f,1,6bc5ff6710c6467fad3babf0d1804591,93787df1afa5438ba1a692b6f36d9610,2018-03-14 12:00:00,280.14,31.6
1e1867c3f99940bab3d52cfceb606273,1,2ff64b0fce9c4254954fa3f387b30985,93787df1afa5438ba1a692b6f36d9610,2018-03-14 08:00:00,65.2,4.36
cd390c9c588a4633980ac0a2c8a63127,1,6b2edded02114ecb9289f0641f873bb2,93787df1afa5438ba1a692b6f36d9610,2018-03-09 19:00:00,98.69,8.03
6a0929b6d37440b6ac9397c6c29244fe,1,4661d725bc6143e7b6d004c79416ce16,93787df1afa5438ba1a692b6f36d9610,2018-03-25 21:00:00,187.11,29.57
67c946303502456aa1b3a3a61d7ac9a0,1,dae9e5926d5a46d392a0d3365d0c80d8,93787df1afa5438ba1a692b6f36d9610,2018-03-12 04:00:00,407.94,59.24
40a49ea148bc4cc9916ec1cb69443358,1,f6ec12f981714737a03cd6caa5619b0d,93787df1afa5438ba1a692b6f36d9610,2018-03-29 19:00:00,92.5,11.43
43d7b63565314aac81692d6d7aa1b73c,1,b6825c3a2bb54846838b8d8f861ff931,93787df1afa5438ba1a692b6f36d9610,2018-03-28 14:00:00,328.95,23.22
ae5f5f810db74ebc8a4bf2d1e1bd1398,1,d1e2706eb6a6457d983648e14b07b5ce,93787df1afa5438ba1a692b6f36d9610,2018-03-22 07:00:00,225.51,17.29
e54a72bcfd7440d39bf013f05aad0611,1,ff554e41352648a68098666af70a5eb3,93787df1afa5438ba1a692b6f36d9610,2018-04-29 12:00:00,50.03,7.95
203d913aed704681bd84ded129528838,1,b6af9d5176bc42b8bf4047e74938788e,93787df1afa5438ba1a692b6f36d9610,2018-04-22 03:00:00,125.58,15.69
169ec36a77fa4cb08bf9c3b4684ac352,1,bc6390bda64c484589842366fe254228,93787df1afa5438ba1a692b6f36d9610,2018-05-12 14:00:00,357.52,23.37
c60d1cd52a194ff8ac17d00d574e5081,1,13e83ea5892e466d9577b6c2a485bb57,93787df1afa5438ba1a692b6f36d9610,2018-05-16 07:00:00,89.64,6.1
9c8fd7c14aa94c44ab231521bc02cd77,1,b72c9e015d08469e82a3a013a4b4db38,93787df1afa5438ba1a692b6f36d9610,2018-05-27 04:00:00,371.49,34.61
6ddd484387124b998410aa3cdb7a87df,1,ba7e1988c9824348adfa1f13bb2a2f71,93787df1afa5438ba1a692b6f36d9610,2018-05-08 09:00:00,173.89,17.54
e3c7075cd64943d49f43e3413792fcce,1,a4df3d458e0d4b8aaa602447a0ea75ae,93787df1afa5438ba1a692b6f36d9610,2018-05-08 15:00:00,380.33,35.08
8f9a209ef285469e8d30b9e96911e144,1,03cfd2d562d3494ba21029884600f20e,93787df1afa5438ba1a692b6f36d9610,2018-05-23 13:00:00,271.57,17.07
5e02434ec715463c85f80aa85d1f4795,1,9332c4cc510944c59841e804a832f272,93787df1afa5438ba1a692b6f36d9610,2018-05-17 15:00:00,338.64,40.03
2d090a8f4338443caa7a2e96950234e7,1,29d82f618ccf45b4b0d2485a625f7d7e,93787df1afa5438ba1a692b6f36d9610,2018-06-12 23:00:00,371.32,32.54
7e2e5947051c4d348a592799e6d9ca7b,1,a4288720965c42cb907f9cb01a25cdab,93787df1afa5438ba1a692b6f36d9610,2018-07-01 21:00:00,84.22,6.33
580b0eafa1f84c6e8e5b47656c60fff9,1,7c690d53f538499099c04582dc407312,93787df1afa5438ba1a692b6f36d9610,2018-06-14 06:00:00,278.25,35.15
553e2af032b943aea4aecd8dca8a6563,1,f070014de22e467c9254415345d9b4f6,93787df1afa5438ba1a692b6f36d9610,2018-06-13 01:00:00,383.84,43.82
eae57ccdc58549b382f819ed82f96d96,1,d54a0af9da0247ee9abdb20927c29456,5d8ae6dd53024346986489346161596e,2017-01-28 14:00:00,248.23,31.43
fdc452ebabcb48b8bd5242e915a81f46,1,2b8e114bb0b340e7a571308a1a92d678,5d8ae6dd53024346986489346161596e,2017-01-30 02:00:00,264.65,25.58
36777fcc910344b8b6be2f7d53f39d3b,1,ffb559ac96a94546b64cc8619e029636,5d8ae6dd53024346986489346161596e,2017-01-14 14:00:00,390.6,38.9
ce1790f7815945ba968da61403069f5f,1,0f3769e7537445cda8f8029c375a7775,5d8ae6dd53024346986489346161596e,2017-01-13 20:00:00,182.61,10.23
68c48a5c34104623ac38763701e61586,1,fa859c9f1bdf4fbeac9d6b14048ad51f,5d8ae6dd53024346986489346161596e,2017-02-09 19:00:00,203.63,15.21
a69a7978367344e6a7458cbb46cad260,1,c80f4fc902384190af953bd450b8135d,5d8ae6dd53024346986489346161596e,2017-02-24 04:00:00,190.48,28.69
5d9e2991c58a44db90eab696f841af51,1,6311c25fbf8840999b2c1b4a1350d0b8,5d8ae6dd53024346986489346161596e,2017-02-17 10:00:00,274.74,14.13
19cfb123834b4ffdb2717400214723e5,1,33b626089fe74dc09db873d7dd3ac6f4,5d8ae6dd53024346986489346161596e,2017-02-13 08:00:00,418.77,44.07
e3235bab90b1402da1306f56fb56655d,1,32aedda491aa428ca2c3e108be87c8fc,5d8ae6dd53024346986489346161596e,2017-03-10 22:00:00,50.95,6.89
1c718681569c4c4fa5ed08a41c035816,1,07506d5b16f84e74b6e03dd2c866b041,5d8ae6dd53024346986489346161596e,2017-03-10 22:00:00,246.06,16.5
d137cfea748744b6872a86035c9e16f2,1,24d4793e6b4c41fea61f7abc794cdd19,5d8ae6dd53024346986489346161596e,2017-03-30 15:00:00,398.72,36.31
8cdbbee6470a429492314845e00c4f6a,1,e4f6298d05e64d24962bea48356da6ed,5d8ae6dd53024346986489346161596e,2017-03-07 09:00:00,86.68,11.16
e3c2d59c67fe4ab2aca85a23726eb0d0,1,ad3be1300c694b0ea7127a69324535bc,5d8ae6dd53024346986489346161596e,2017-04-15 20:00:00,95.53,11.64
367f647d217c4c6d824b8c7fadcb548d,1,3d7456b370e441299ed0ddc778fddc08,5d8ae6dd53024346986489346161596e,2017-04-29 04:00:00,363.0,51.3
50bf77473322472f949e535530d09290,1,1968a93ed84c4c238b7c347e477bb1f5,5d8ae6dd53024346986489346161596e,2017-05-27 07:00:00,35.48,2.48
d988d79957314390b16046e5946b93d1,1,77432948182747c09021ffe8c6b7a0b8,5d8ae6dd53024346986489346161596e,2017-05-09 20:00:00,174.98,20.11
7522958ee7264bfd919a30ded587c717,1,87c4164b19e5458d918a118b60c475ba,5d8ae6dd53024346986489346161596e,2017-07-01 18:00:00,192.96,10.12
1c4aa37782e5424ab601421d517ec34e,1,05f904016fba4e8cb6d59e7b3495b7e5,5d8ae6dd53024346986489346161596e,2017-06-25 06:00:00,80.05,11.35
3804fc1404b14507b0f6cd81d60645ef,1,a36815d79ebd46009ed307b6930c6eb1,5d8ae6dd53024346986489346161596e,2017-06-20 07:00:00,92.81,7.42
6ab8f6a4962a4c57a283f08d9a3fbeec,1,324950658a6b4834ab5fb05b58e5bf8c,5d8ae6dd53024346986489346161596e,2017-06-15 19:00:00,133.25,14.79
15fc8287f6604d0cb89a6586170dd2ec,1,1aaa0f45c00e4412970ebbf81b42bcaf,5d8ae6dd53024346986489346161596e,2017-06-15 07:00:00,106.54,5.46
2468693966ed4870bce95c8d18a57b23,1,5a54fdb699e44d6487286c6414a1a588,5d8ae6dd53024346986489346161596e,2017-06-12 05:00:00,262.2,32.29
acecc9132a3f4fc2a8d228eddd7981e6,1,5a09165d39814874bf2d59e1ef286cc1,5d8ae6dd53024346986489346161596e,2017-06-14 15:00:00,190.41,17.55
d5549e66e6d944da9ae7e4732c2188d5,1,86a1222da1bf48f49a89196e4256c58d,5d8ae6dd53024346986489346161596e,2017-07-06 09:00:00,142.36,15.99
b5cba61c127440d293b9aefbf9735776,1,94c327ec92f040878c55809c0fc68a46,5d8ae6dd53024346986489346161596e,2017-07-13 23:00:00,395.05,51.59
e4c2cbd8befb4fd6bf99f8b30172d161,1,646a99aefdb24cf59202f18eecd96fab,5d8ae6dd53024346986489346161596e,2017-07-22 09:00:00,45.31,4.74
a360cfc25e164b52910f25431947ed00,1,3762a853e61447cd89984a6296642868,5d8ae6dd53024346986489346161596e,2017-08-09 03:00:00,299.41,23.93
15442140f13c4eefab2b87096d345592,1,f3f2b21862af4d71bb0f1429ed820e3e,5d8ae6dd53024346986489346161596e,2017-08-21 01:00:00,239.05,34.91
c445c4bdd52e43b1bb558eaaa8a94636,1,fa8a1a1e54ee461f8f0d79ccda3cc0e3,5d8ae6dd53024346986489346161596e,2017-08-15 19:00:00,285.22,35.98
879a8412c0ea4ba9b9cd0055bae4821b,1,0d8814b836474810aa036006b6813f6f,5d8ae6dd53024346986489346161596e,2017-08-20 00:00:00,415.13,63.87
b2ea7621ca814978854a4c5fbd671e7a,1,827ae10f36984822b846fc20b3efa8dc,5d8ae6dd53024346986489346161596e,2017-08-24 15:00:00,390.47,27.28
6c906f3fae5741f28921f307c383aac2,1,4ace4e6dcc4f4374ac3ad95cad87a429,5d8ae6dd53024346986489346161596e,2017-08-09 21:00:00,408.57,62.87
5f559f06d1f242769364aa46b199b83e,1,6562fb4e391741e99e099e8fd39e45d6,5d8ae6dd53024346986489346161596e,2017-09-27 06:00:00,159.25,20.66
80a782768e4649ffae1516bb1e7743bb,1,7e6348adfe4c4dd08859acf34f4c227a,5d8ae6dd53024346986489346161596e,2017-09-26 15:00:00,150.91,17.94
8155082833de4b4cb43f1ba405344c05,1,8cb33dd6dfa64f70827793f84bdf158d,5d8ae6dd53024346986489346161596e,2017-09-24 15:00:00,117.02,6.17
5d126b83adbc48e69480be46944dcda0,1,05bb9793e97b4e9397801d4f895617b3,5d8ae6dd53024346986489346161596e,2017-09-27 22:00:00,395.93,54.59
ef6cbdf356ae437ba9fd065570ce2380,1,ea02bb7290ef458ab619da93366763a0,5d8ae6dd53024346986489346161596e,2017-09-17 11:00:00,328.04,30.91
bd23ac37624a4948ac1dc09ea9bf1e1a,1,f9219a41d7a341ff877a896b3592c636,5d8ae6dd53024346986489346161596e,2017-10-11 06:00:00,41.63,2.16
f024f2cf529e494092af5b8e0815be2e,1,5b18542a1a264d68a8127600263ab06b,5d8ae6dd53024346986489346161596e,2017-10-06 21:00:00,176.81,22.06
06ba6628c48b49a1aae7ef4668848ab9,1,8856b4e8c71a4cf0a0b6a88cd11127ad,5d8ae6dd53024346986489346161596e,2017-10-05 17:00:00,398.17,40.38
15fafecabdbd49b49735c71fdf453061,1,018d30a56a7745c09a3025f3f8d9b991,5d8ae6dd53024346986489346161596e,2017-10-25 01:00:00,416.51,31.44
3c70e5ae9c7a4ba0b78a8676acdaddc0,1,a6519a90b4624c8b95fc02dde99fbd25,5d8ae6dd53024346986489346161596e,2017-12-01 12:00:00,374.1,56.88
9aac6f5197ea4fb1883df98a979c0bc4,1,5565d0c13f6743518226b48d764f570e,5d8ae6dd53024346986489346161596e,2017-11-14 14:00:00,181.52,24.22
4dc8a2ac50d048a6b0172d83683c0626,1,98fcc9b8f1ad4262b8fb7fca6d68bcae,5d8ae6dd53024346986489346161596e,2017-11-28 14:00:00,113.41,12.37
b9ad127428a04245a1cda0346c6922ec,1,45d0b1145b9348db8c94fcd50b98913b,5d8ae6dd53024346986489346161596e,2017-11-24 20:00:00,61.14,8.96
618ea485ecbc41b2ab82ef3c163685eb,1,21897a7cb34c41789bdaca67506746df,5d8ae6dd53024346986489346161596e,2017-12-20 10:00:00,55.07,7.91
c28d18de761b41c191835387836b5dcf,1,a27c2de49a534a8080b335b9ca72f432,5d8ae6dd53024346986489346161596e,2017-12-14 18:00:00,259.0,36.45
0550dfd138e144a284c6a59b40b5dfb8,1,589bca40543842be9dfc20914be9555c,5d8ae6dd53024346986489346161596e,2017-12-17 21:00:00,248.46,19.72
7db2ccfd12ec4c1199166ac1de333550,1,0c7a596bef2545b59ecafcafb9bdb4da,5d8ae6dd53024346986489346161596e,2017-12-19 23:00:00,367.58,47.02
832b54fc272d4b4492a9dc6deb319846,1,a9db0270e57a4a3bbdd12a30bcff6c38,5d8ae6dd53024346986489346161596e,2017-12-26 19:00:00,293.66,34.67
fadcb7596cb44575841fafa825892be3,1,7e26f2cfd6f94ef094470c45f47042c4,5d8ae6dd53024346986489346161596e,2017-12-23 17:00:00,318.69,21.57
c27de94f658d40ada4c3875013d60188,1,ce5b4753039046e5be2c1026615e5b14,5d8ae6dd53024346986489346161596e,2017-12-07 16:00:00,225.45,11.43
422385f3f4654ac2a031e95d135bcae1,1,17634c56a6b549c4bca651ccf649e8f7,5d8ae6dd53024346986489346161596e,2018-01-26 09:00:00,395.21,49.67
12957109d4f549f9a42a5ad5a71e972e,1,0accd5535e4a41e29278bbef60c71619,5d8ae6dd53024346986489346161596e,2018-01-22 01:00:00,304.73,17.49
cc25ccd1c8af4e52a41d3f7892bda308,1,f1fbe03be98140cd95665f6480abae8c,5d8ae6dd53024346986489346161596e,2018-01-16 12:00:00,369.26,58.0
f5d559badf264579afc12d9402856469,1,4db28d1e84284050bc0981fd8046511a,5d8ae6dd53024346986489346161596e,2018-01-25 11:00:00,76.38,10.19
5d031224e3d1419093a8c784109ffc38,1,63018dd20c5b4be3b64dc0e5c74af49e,5d8ae6dd53024346986489346161596e,2018-01-14 14:00:00,329.31,41.22
2ff75d8349f24f84a5dbb43e10083404,1,e27637480dcd48ccb097cff1b323210c,5d8ae6dd53024346986489346161596e,2018-01-06 21:00:00,418.86,40.58
a6e0050ef4774b868b8de52d61bb77bf,1,7a5bd62d4fac4330aaa50d08961e94ad,5d8ae6dd53024346986489346161596e,2018-01-24 21:00:00,112.2,6.63
161ab737c6e944eb9279a949f545ab21,1,5aeec9641c2b43cf85a8abcb1e847b22,5d8ae6dd53024346986489346161596e,2018-01-09 16:00:00,132.94,20.55
b7fc5b292b574322acec3b4a9e2c0e89,1,da78d4b53559487b9659a682f8f65e46,5d8ae6dd53024346986489346161596e,2018-02-18 09:00:00,366.42,37.39
84064c744b6543f89b7494f88ed0d4ea,1,e519f90d71514cdc99df7722e2d4ac75,5d8ae6dd53024346986489346161596e,2018-03-02 16:00:00,368.11,49.85
98d6f8e1b8034982940191752e788e7f,1,c9f6accef1a844c49d26c207b4b71cc8,5d8ae6dd53024346986489346161596e,2018-02-12 07:00:00,76.84,4.12
a2883c3b50f84a01889f5fbf07b7c8aa,1,1416d7ea1fa946efb9895f7804062b8f,5d8ae6dd53024346986489346161596e,2018-02-17 07:00:00,339.63,34.97
ec298f98156d4b6b91317e5b37995b41,1,eb5374e543ec46b3b420040127f015b8,5d8ae6dd53024346986489346161596e,2018-02-06 08:00:00,104.21,10.85
07db2b1579a741d1a8d13973595f8b73,1,2cb33636906e48f98f929a637abd159d,5d8ae6dd53024346986489346161596e,2018-02-20 06:00:00,131.25,18.08
8eb26da2da714db783a5bbe9f994ec69,1,a374ddfdbdb24c48be0c6e30c9096131,5d8ae6dd53024346986489346161596e,2018-02-12 22:00:00,262.01,21.51
6f9656a05cae4c12a43b5ccf082b80e0,1,3a950c049d8f4561a19d9fe8d54d9454,5d8ae6dd53024346986489346161596e,2018-03-14 08:00:00,302.47,33.74
44616dbaa00c4b16a7406d790afc5f66,1,387ee8b2f41c4d6fb0fbf5e03e9c21da,5d8ae6dd53024346986489346161596e,2018-03-16 10:00:00,163.5,8.77
0f7e846adb4340d39852b1fcbe57fdb9,1,40c68cd266fb4291af515d1dd107f3a3,5d8ae6dd53024346986489346161596e,2018-03-14 04:00:00,77.42,8.7
f23f90f4eb37437d9110570c1ce929de,1,2b26797bb1844873bf7d4e5c28c5e987,5d8ae6dd53024346986489346161596e,2018-03-29 15:00:00,66.3,7.96
1cb6c7ae216241d7a054635c2599c215,1,e6e1be83cc554fdbb7b6e3a7d1c8a19e,5d8ae6dd53024346986489346161596e,2018-03-21 01:00:00,394.8,22.0
f1062c4b3a9a473a9becd17518db5e87,1,248bf42a820646cdbd0b846bb3863183,5d8ae6dd53024346986489346161596e,2018-04-27 04:00:00,369.35,27.37
042fa47d6912470e8112778ae136529d,1,745124d8447744399e381bfe836592e6,5d8ae6dd53024346986489346161596e,2018-04-26 15:00:00,96.94,13.27
89e54792c4284fd3a54830b263fb5290,1,7222012e5ffe4e73bbc99e7ca134af93,5d8ae6dd53024346986489346161596e,2018-04-13 17:00:00,244.37,31.55
9875a4ae5f0a49b9a630f5260d65abd7,1,c49a7c73eb594be3ad53d53c75e7088c,5d8ae6dd53024346986489346161596e,2018-04-11 19:00:00,103.82,12.96
f446382e8def495085a1ed872cb9af91,1,eda77aa793d24cbe9b63d4139897f15f,5d8ae6dd53024346986489346161596e,2018-04-27 07:00:00,126.78,12.79
906f6c79ba2b47b59572663a58d01207,1,483c734301ce4f07a76bb904c547201d,5d8ae6dd53024346986489346161596e,2018-04-06 20:00:00,161.64,14.68
34d64a33c5134456b2f15af8da001c7c,1,3ad59a98d2d34999bc2d47fc132b87de,5d8ae6dd53024346986489346161596e,2018-04-21 01:00:00,367.48,41.77
1b7b5b31f25f499d988173bb852f6434,1,7961bbe77e66420f9d8bc6b11ab19b18,5d8ae6dd53024346986489346161596e,2018-04-10 10:00:00,380.78,36.7
16236bb3db0542ad82d6ba89badebcec,1,c161a3c8c46b4a70b113edfc23b4ef20,5d8ae6dd53024346986489346161596e,2018-04-23 12:00:00,385.38,28.2
